id,count,value
180562885329138_1169877626397654,64,tribunal suspende licitacao de obra de conclusao da linha  do metro sessao de abertura de propostas aconteceria nesta quintafeira tce aponta possiveis prejuizos a disputa e pediu esclarecimentos
180562885329138_1167938789924871,112,instagram passara a mostrar primeiro fotos de perfis que voce mais curte ate agora feed de fotos era organizado a partir de postagens recentes esta e a maior mudanca no instagram desde que ele foi lancado em
180562885329138_1167864936598923,24,paes nega ter furado fila em hospital no rio e diz que denuncia e politica sindicato diz que medica foi vitima de assedio moral prefeito negou grosseria dei uma bronca como cidadao
180562885329138_1167851466600270,514,dolar fecha em alta de  a r moeda dos eua avancou   apos ja ter saltado  na vespera mercado repercute chance de lula assumir ministerio
180562885329138_1164937620224988,242,policial que agrediu iraniano em sp diz que usou forca fisica necessaria jose camilo leonel foi indiciado e afirmou que sacou arma para dominalo universitaria que acionou o policial tambem foi indiciada em inquerito
180562885329138_1164220013630082,1428,suzane von richthofen e autorizada a deixar prisao em saida temporaria detenta deve sair da prisao em tremembe nesta sextafeira  esta sera a primeira vez que suzane e beneficiada com a saida temporaria
180562885329138_1163743050344445,920,na espanha juiza pergunta a vitima de abuso se ela fechou as pernas postura de magistrada foi criticada por grupo feminista ela tambem perguntou se havia fechado toda a regiao dos orgaos
180562885329138_1163657973686286,156,medico de sc suspeito de abusar de pacientes e indiciado por  estupros inquerito foi entregue ao ministerio publico na segundafeira  no total sao  vitimas policia reuniu provas para  estupros
180562885329138_1163611420357608,442,estao se achando diz vereador sobre mulheres em discurso no rs parlamentar de capao da canoa disse que mulher foi desgraca do homem video foi compartilhado nas redes sociais e causou revolta de mulheres
180562885329138_1163577443694339,117,anac propoe cancelar bilhete aereo sem custo ate  h depois da compra agencia defendeu mudancas em regras para passageiros e empresas propostas vao passar por consulta publica e depois serao votadas
180562885329138_1162903080428442,86,justica autoriza lula a ter acesso a processos que citam o nome dele expresidente foi um dos alvos da a fase da operacao lava jato defesa solicitou acesso em nome do principio da ampla defesa
180562885329138_1160252970693453,309,dilma rousseff e lula se reunem no apartamento do expresidente no abc encontro em sao bernardo do campo durou pouco mais de uma hora um dia apos depor na lava jato lula desceu para abracar simpatizantes
180562885329138_1157585637626853,1714,promotor diz que lula e marisa nao serao intimados novamente a depor segundo mpsp lula e sua mulher nao serao conduzidos coercitivamente defesa do expresidente prestou esclarecimentos por escrito ao mp
180562885329138_1157291477656269,59,receita comeca hoje a receber declaracao do imposto de renda prazo vai ate  de abril deste ano quem perder paga multa de r
180562885329138_1156953497690067,1867,defesa diz que lula e marisa nao irao comparecer para depor nesta quinta defesa do expresidente prestou esclarecimentos por escrito ao mp  lula deporia nesta quintafeira  em investigacao sobre triplex no guaruja
180562885329138_1156800371038713,559,tarifa sobe de r  para r  no metro do rio em abril reajuste foi publicado nesta segundafeira  no diario oficial onibus taxis e barcas ja tiveram aumento no inicio do ano
180562885329138_1156110011107749,1832,mugabe tem festa de us  mil em area arrasada pela seca no zimbabue comemoracao de presidente no poder ha  anos revolta oposicao lider diz que ocidente condiciona ajuda humanitaria a politica progays
180562885329138_1154845354567548,856,policial que espancou iraniano atirou em duas adolescentes em mae de jovem ferida disse que jose camilo atirou na perna da filha e amiga boletim diz que carro onde estavam jovens disparou corregedoria
180562885329138_1153428921375858,12,apos quase bater no df aviao pegou marqueteiro do pt e o levou ao pr piloto da policia federal ignorou instrucao e invadiu rota de voo da fab aeronautica investiga o ocorrido controlador interveio e evitou choque no
180562885329138_1137554836296600,20,veterinario e proibido de dar consulta gratis e caso gera indignacao na web ricardo fehr camargo atendia de graca aos sabados em sao carlos  postagem repercutiu na internet com mais de  milhoes de visualizacoes
