id,count,value
180562885329138_1320464894672259,796,psicanalista perde  kg apos se ver acima dos  sai do fundo do poco reynaldo chegou a pesar  kg e tem como meta atingir os  kg morador de santos utilizava manequim  e agora ja esta no
180562885329138_1320446324674116,2151,aluno de  anos bate recorde como o mais jovem em universidade dos eua jeremy shuler comecou nesta semana a graduacao na universidade cornell em nova york ele aprendeu a ler aos  meses e quer estudar engenharia
180562885329138_1319520541433361,2852,ponte de vidro mais comprida do mundo e fechada na china ponte recebia numero maior de visitantes por dia do que o previsto  fechamento e temporario para melhorar sistema interno
180562885329138_1317494111636004,30,india e destaque entre brics com crise no brasil e desaceleracao da china pais cresceu mais que a china em  pela primeira vez desde  previsao do fmi e que a india continue crescendo mais que outros paises
180562885329138_1316207715097977,4275,gravida sem saber mulher sente dor e marido leva susto bebe caiu no chao patricia nogueira estava dentro de casa quando a crianca nasceu mae contou ao g que tratava hernia sem desconfiar de gestacao
180562885329138_1316173028434779,16,prazo para sacar pispasep termina nesta a veja se tem direito ao abono prazo nao sera prorrogado novamente informou o ministerio do trabalho beneficio equivale ao valor de um salario minimo
180562885329138_1315540238498058,60,falha em linha de transmissao no to afeta energia eletrica em  estados problema foi registrado entre subestacoes de duas cidades no tocantins segundo companhia de energia do to redes foram afetadas por queimada
180562885329138_1315364235182325,1354,apos  dias vencedor da quina nao retira premio de r  milhoes sorteio foi realizado dia  de julho ganhador e de casa nova na bahia sortudo ainda tem prazo de  dias para retirar o dinheiro da loteria
180562885329138_1315150645203684,120,brasil tem mais de  milhoes de habitantes segundo o ibge instituto publicou estimativa da populacao no diario oficial da uniao roraima e o estado menos populoso o mais populoso e sao paulo
180562885329138_1314404768611605,2184,dentista e mais  sao indiciados por morte apos extracao de dente em mt mulher de  anos extraiu siso sofreu infeccao e morreu em julho de  policia indiciou profissionais por homicidio culposo sem intencao de
180562885329138_1313906358661446,6,concursos abertos reunem   mil vagas em todo o pais salarios chegam a r  mil na corpo de bombeiros do distrito federal sete orgaos abrem prazo para  vagas nesta segunda
180562885329138_1313505705368178,600,furacao gaston ganha forca e tem ventos de ate  kmh eua dizem que esta a  quilometros das ilhas bermudas e o terceiro furacao da temporada no atlantico e atingiu categoria
180562885329138_1312953978756684,212,servidora do tribunal de justica de sp e campea de fisiculturismo nao saio marjorie beck de  anos ja foi premiada nove vezes campea e escrevente tecnico judiciario do tribunal de justica de sao paulo
180562885329138_1313223782063037,2244,militares que transportavam droga em caminhao serao expulsos diz exercito tres cabos foram presos veiculo carregava  toneladas de maconha segundo denarc foram tres meses de investigacao houve troca de tiros
180562885329138_1312529058799176,2193,asteroide com  metros de extensao vai passar de raspao pela terra rocha descoberta por astronomos em mg chegara a  mil quilometros aproximacao ocorrera na noite deste sabado  colisao e descartada
180562885329138_1312102325508516,755,casal e resgatado de ilha deserta apos escrever mensagem em praia caso ocorreu na micronesia militares americanos na regiao coordenaram o resgate
180562885329138_1311986415520107,134,cai numero de plasticas no brasil mas pais ainda e o no ranking diz estudo dados sao da sociedade internacional de cirurgia plastica e estetica  em  brasil registrou  de cirurgias atras somente dos eua
180562885329138_1311175462267869,303,senti o carro passar por mim diz jovem atropelada em sao roque vitima foi derrubada e atropelada jovem teve apenas ferimentos leves motorista que fugiu apos acidente foi identificado pela policia veja video
180562885329138_1311529335565815,1681,a mulher que ganha a vida matando traficantes uma guerra brutal contra o narcotrafico esta sendo travada nas filipinas pelo controverso presidente rodrigo duterte em dois meses houve quase
180562885329138_1311500408902041,760,modelo que sobreviveu a naufragio escapa do terremoto de amatrice nicole di mario de  anos estava no costa concordia ha quatro anos ela dormia em cidade a  km de amatrice quando sentiu o terremoto
180562885329138_1310742518977830,7126,jovem de  anos tem seis filhos gemeos em tres gestacoes diferentes mulher mora em nova vicosa no extremo sul da bahia jovem conta que os tres casais de gemeos sao de tres pais diferentes
180562885329138_1310279989024083,40,camarao e churros foram alimentos preferidos de atletas em vila diz chef ao todo foram consumidos  toneladas de alimentos em  dias chef se prepara para paralimpiada atletas comecam a chegar dia
180562885329138_1309004865818262,115,virus sao mais perigosos de manha do que a noite diz estudo pesquisa de cambrigde sugere que relogio biologico afeta capacidade de virus de causar infeccao
180562885329138_1309467495771999,1146,chamados nova sequencia de o chamado ganha o trailer veja samara e filme amaldicoado retornam em o longa da franquia de terror filme dirigido por f javier gutierrez estreia em  de novembro no brasil
180562885329138_1309626569089425,109,megasena concurso  aposta do rj fatura premio de r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras e cada uma vai levar r
180562885329138_1309501462435269,695,transplante de rosto mais complexo do mundo faz  ano me sinto normal hardison mostrou resultado ao publico nesta quarta nos estados unidos equipe com mais de  profissionais participou de todo o processo
180562885329138_1309258362459579,1252,cientistas descobrem planeta parecido com a terra que orbita estrela vizinha do sol nomeado de proxima b planeta e pequeno rochoso e pode ter agua liquida ele orbita ao redor da proxima centauri estrela mais proxima do sol
180562885329138_1308091222576293,393,historiador diz que mulher do ministro nazista goebbels era filha de judeu magda goebbels era casada com ministro da propaganda de hitler ela era considerada exemplo ariano e nao tentou salvar pai da morte
180562885329138_1307926615926087,1141,musico ingles morre por nao limpar regularmente sua gaita de fole falta de limpeza provocou aparecimento de fungos no instrumento segundo estudo e o caso de pneumonia causado por inalacao de fungos
180562885329138_1308204759231606,2227,perola gigante de  kg achada nas filipinas pode ser a maior do mundo prefeitura de puerto princesa espera confirmacao de cientistas perola foi encontrada ha mais de  anos por pescador
180562885329138_1308050935913655,5738,em parto raro vaca da a luz cinco bezerros em fazenda do tocantins veterinario diz que nascimento de quintuplos era inesperado dois dos animais morreram porque a vaca nao conseguiu alimentalos
180562885329138_1308052419246840,24,rio recebeu  milhao de turistas na olimpiada  mil sao do exterior prefeitura faz balanco da olimpiada e paes diz que o rio calou criticos turistas gastaram r  por dia durante os jogos da rio
180562885329138_1308047895913959,508,homem e operado na india depois de ingerir  navalhas gostei da sensacao e logo virou um costume disse policial procurou medico por causa das dores abdominais
180562885329138_1307990699253012,3, ultimas noticias de economia politica carros emprego educacao ciencia saude cultura do brasil e do mundo videos dos telejornais da tv globo e da globonews
180562885329138_1307809325937816,909,trufa negra gigante de  quilo e encontrada na australia produtor levou  minutos para desenterrar o fungo gigante em uma horta trufa e muito grande para os clientes do produtor e talvez nao seja vendida
180562885329138_1307708725947876,2718,moedas comemorativas dos jogos olimpicos podem valer muito dinheiro muitos estao colecionando mas muitos estao lucrando com as moedas raras fique de olho na carteira uma unica moeda de r  pode valer ate r
180562885329138_1307100859341996,6, ultimas noticias de economia politica carros emprego educacao ciencia saude cultura do brasil e do mundo videos dos telejornais da tv globo e da globonews
180562885329138_1306794316039317,2759,ressaca arrasta barco inunda predios e causa incendio em carro em santos acidente aconteceu na manha desta segundafeira ninguem ficou ferido embarcacao destruiu cartaopostal de santos apos ser arrastada
180562885329138_1306633656055383,7,concursos abertos reunem   mil vagas em todo o pais os salarios chegam a r  na prefeitura de girua  cargos sao em todos os niveis de escolaridade
180562885329138_1306626026056146,275,galeao bate recorde de passageiros e recebe jatos executivos milionarios nesta segunda aeroporto recebe maior numero de passageiros da historia alguns avioes particulares custam ate r  milhoes
180562885329138_1306338209418261,27,rio tem feriado e esquema especial de volta para casa apos olimpiada galeao deve receber  mil pessoas  mil bagagens e tera  voos extras trens e metro funcionarao como em dias normais apesar do feriado
180562885329138_1305824942802921,8,o que comemos pode afetar nossa fertilidade especialistas analisam se alimentos afrodisiacos soja ou suplementos podem ajudar ou atrapalhar uma gravidez
180562885329138_1305532436165505,1257,foi um milagre diz mae de menino que caiu de  metros em shopping crianca de  anos esta em observacao no hospital souza aguiar no centro helena machado diz que filho nao teve nenhuma fratura ou arranhao
180562885329138_1305428216175927,1778,temperatura em sp cai no inicio desta semana e deve chegar a c na terca nesta segunda temperatura maxima deve chegar a c e minima de c temperatura maxima para tercafeira pode chegar a c
180562885329138_1304411889610893,463,jovem leva susto ao olhar no espelho e se transforma nao gostei do que vi nathalia nascimento de  anos pesava  kg e conseguiu chegar a  kg jovem de guaruja afirma que comecou a mudar a rotina apos levar susto
180562885329138_1305097456209003,70,megasena concurso  ninguem acerta  dezenas e premio acumula estimativa para o proximo premio e de r  milhoes dezenas sorteadas foram
180562885329138_1304421769609905,42,estudo revela numero alto de lesoes por carrinhos em criancas pequenas eua registram em media  mil lesoes do tipo por ano segundo estudo medidas para prevenir acidentes sao importantes diz pediatra
180562885329138_1304772129574869,708,no ce cliente que achou aranha em sanduiche e indenizada em r  mil conforme decisao valor e referente aos danos morais sofridos pela cliente lanchonete alegou que nao foi comprovado o acidente no consumo
180562885329138_1304701416248607,126,g mostra um dos maiores navios do mundo atracado no pier maua no rio embarcacao de  metros de comprimento pode hospedar  pessoas cruzeiro americano e considerado um dos  maiores do mundo
180562885329138_1304537779598304,5143,o dono da metade de londres e outros jovens na lista dos mais ricos do mundo alguns sao herdeiros outros criaram aplicativos mas todos tem menos de  e mais de us  bilhao de patrimonio
180562885329138_1303408229711259,896,motorista bate e carro fica preso em buraco de muro de condominio mulher sofreu malsubito e perdeu controle de veiculo em jundiai  mais da metade do veiculo ficou preso para o lado de dentro do predio
180562885329138_1303912119660870,242,galeao recomenda chegada  horas antes de voos internacionais na a proxima segundafeira  deve registrar movimento recorde no local expectativa e de que ate  mil pessoas passem pelo aeroporto
180562885329138_1303500343035381,9,em audios pms relatam tiroteio contra quadrilha que tentou roubar protege conversas tambem citam vias bloqueadas e carros incendiados no abc ao menos  criminosos participaram de acao  deles foram presos
180562885329138_1303342036384545,51,excesso de limpeza pode fazer mal medicos avaliam habitos de higiene g consultou estudos e especialistas sobre habitos de higiene comuns uso de fio dental foi posto em cheque por falta de evidencias
180562885329138_1302566736462075,317,jovem troca onibus por bicicleta e economiza r  mil em dois anos isadora fala das vantagens do uso da bike no dia nacional do ciclista estudante tambem aponta desafios de andar de bicicleta em palmas
180562885329138_1301954633189952,203,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras e cada uma vai levar r
180562885329138_1301334019918680,1133,bebe nasce em pleno voo de dubai as filipinas uma parte da cabine virou uma sala de parto improvisada piloto fez pouso de emergencia na cidade indiana de hyderabad
180562885329138_1301276499924432,413,homens armados atacam e invadem sede da protege em santo andre sp quadrilha ateou fogo a caminhao e colocou pregos na rua para evitar pm acao deixou um ferido nada foi roubado segundo empresa e ssp
180562885329138_1300557196663029,77,julho foi o mes mais quente ja registrado segundo dados da nasa dados divulgados pela nasa apontam aumento recorde de temperatura este e o decimo mes mais quente registrado em sequencia
180562885329138_1300508416667907,1367,funcionaria de creche encontra arma em bolsa ao trocar fralda de crianca pistola calibre  mm achada em votorantim estava sem municao  mae prestou depoimento e disse que revolver pertence ao companheiro
180562885329138_1300601099991972,1257,cientistas detectam no brasil bacteria resistente a maioria dos antibioticos estudo reporta a deteccao numa pessoa no pais caso aconteceu no rn bacteria com o gene mcr ja havia sido encontrada em animais
180562885329138_1300549496663799,411,torcedores enfrentam longas filas no maracana nesta terca publico aguarda para assistir a partida de futebol feminino as h uma das filas mais longas e para a entrada pelo portao d do estadio
180562885329138_1300398466678902,116,piloto de ultraleve e resgatado na alemanha apos h preso em arvore esta bem levando em conta as circunstancias informou a policia piloto se chocou contra arvore perto da cidade de schwabisch gmund
180562885329138_1300297970022285,742,orca e filmada lancando tartaruga para o alto nas ilhas galapagos guia turistico rafael pesantes flagrou cena impressionante durante expedicao as ilhas galapagos video foi postado pela quasar expeditions no youtube
180562885329138_1299869056731843,544,apos  dias premio de quase r  milhoes ainda nao foi sacado na bahia sorteio foi realizado em  de julho ganhador e de casa nova norte da ba sortudo ainda tem prazo de  dias para retirar o dinheiro
180562885329138_1299352160116866,1540,chinesa cai de cruzeiro e sobrevive  horas no mar e um milagre afirmou o pai ao jornal chines the paper naufraga teria ate dormido enquanto flutuava no oceano segundo medicos
180562885329138_1299306603454755,1860,jovem asfixiada deixa a uti e abre os olhos apos  meses noivo e suspeito janaina carolina de  anos foi transferida para santa casa de santos crime aconteceu em  de marco deste ano em sao vicente sp
180562885329138_1299290796789669,102,falso alerta de tiros provoca panico em aeroporto de nova york ao menos dois terminais foram esvaziados por precaucao no domingo  aeroporto internacional john f kennedy registrou atrasos
180562885329138_1298972340154848,189,por que troquei minha carreira na moda pela pornografia jade que ganha a vida fazendo sexo com desconhecidos na frente de uma camera diz querer mudar a imagem que as pessoas tem desse universo
180562885329138_1298523490199733,4,no pc windows  e melhor do que o windows qual e a melhor versao do windo
180562885329138_1298497883535627,3238,escravo reprodutor teve mais de  filhos e viveu  anos afirma familia e uma historia verdadeira nao e uma lenda diz neta de sao carlos  para pesquisador memoria de roque jose florencio precisa ser resgatada
180562885329138_1297929830259099,128,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras e cada uma vai levar r
180562885329138_1297888766929872,535,casal fica ferido apos carro ser atingido por pedra em tunel do joa vitimas afirmam que bloco de concreto se desprendeu do tunel incidente foi na galeria inferior do antigo elevado do joa sentido zona sul
180562885329138_1297482820303800,6341,sucuri de m engole onca adulta apos briga registro e inedito diz estudo revista cientifica publicou caso que aconteceu no ano passado em promissao relato sobre predadores pode mudar os conceitos sobre a cadeia alimentar
180562885329138_1296928537025895,137,curriculo malfeito descarta  dos candidatos em selecao veja dicas ter muitos objetivos e erros gramaticais estao entre os principais problemas para ter mais chances profissional deve ter curriculo atualizado
180562885329138_1295963630455719,2964,tubarao da groenlandia de  anos quebra recorde de longevidade femeas nao estao prontas para se reproduzir antes de fazer  anos especialistas apontam que aguas frias aumentam tempo de vida
180562885329138_1294373557281393,1176,casal chines aproveita lua de mel em cama suspensa em ponte cena ocorreu em pingjiang na provincia de hunan objetivo era promover o dia dos namorados chines que foi comemorado na tercafeira no pais asiatico
180562885329138_1294678117250937,2376,sobrevivente de acidente aereo em dubai ganha premio de us  milhao indiano mostrou ser duplamente sortudo ele disse que vai seguir trabalhando ajudar a familia e investir em caridade
180562885329138_1294281563957259,61,carros de luxo apreendidos no caso sanasa campinas vao a leilao apos seis anos da operacao do gaeco bens desvalorizaram r  milhoes bmw lange rover jaguar harley davidson e mini copper estao na lista
180562885329138_1293553330696749,153,quanto custa uma medalha de ouro  e por que as do rio  sao diferentes as medalhas dos jogos olimpicos do rio sao as maiores e mais pesados da historia mas voce vai ficar surpreso ao saber quanto ouro ha na medalha de
180562885329138_1293428954042520,187,apos  anos ativista indiana coloca fim a greve de fome ela protestava contra lei que da as forcas armadas direito de usar forca letal irom sharmila sera candidata nas eleicoes em manipur
180562885329138_1293265674058848,276,pilula anticoncepcional tem relacao com trombose veja mais perguntas caso de trombose que circulou em redes sociais levanta questionamentos pilula e considerada fator de risco mas relativamente pequeno
180562885329138_1293189300733152,2,vem pro rio pedra bonita por giovanna lancellotti g convidou personalidades para darem dicas imperdiveis na cidade cidade deve receber cerca de  milhao de turistas na olimpiada
180562885329138_1292601100791972,5,com  eleitores cidade de mt e o menor colegio eleitoral do pais com  eleitores araguainha em mato grosso e a cidade com o menor numero de votantes do pais segundo dados do tribunal superior el
180562885329138_1292342147484534,57,aeroporto santos dumont vai fechar das h as h ate  de agosto medida comeca nesta segunda  voos de madrugada serao autorizados suspensao e para nao atrapalhar provas de vela na baia de guanabara
180562885329138_1292305887488160,11,problema operacional prejudica voos da delta airlines pane em seu sistema de informatica provoca atrasos e cancelamentos   passageiros lotam as areas de embarque de varios aeroportos
180562885329138_1291671780884904,1216,barril de chope explode atinge e mata agricultor durante festa em mt familia e amigos faziam comemoracao pelo fim de colheita em fazenda agricultor foi atingido na cabeca apos se servir no barril de chope
180562885329138_1291564457562303,84,esquadrao antibomba detona objeto na barra zona oeste do rio diz prf vizinhos relataram barulho e susto pf diz que nao identificou ameaca caso aconteceu na avenida das americas proximo a estacao riomar
180562885329138_1291498317568917,153,vento forte no rio chega a  kmh e derruba grades no parque olimpico marca foi registrada as h em santa cruz na zona oeste prefeitura diz que ha previsao de rajada muito forte
180562885329138_1290386077680141,170,gastronomo emagrece  quilos em um ano e meio chorei por comida morador de alambari decidiu mudar rotina apos se ver com  quilos jovem de  anos perdeu peso com crossfit e reeducacao alimentar
180562885329138_1289542834431132,4, ultimas noticias de economia politica carros emprego educacao ciencia saude cultura do brasil e do mundo videos dos telejornais da tv globo e da globonews
180562885329138_1289673164418099,5153,medicos brigam durante cirurgia de adolescente e sao levados a delegacia neurologista e anestesista se desentenderam em atendimento a paciente jovem atendido pelos profissionais tem estado grave em manaus
180562885329138_1289553147763434,1479,aviao sai da pista e atinge estrada na italia capitao e um suboficial que estavam a bordo sairam ilesos incidente aconteceu no aeroporto de bergamo nesta sexta
180562885329138_1289317804453635,3873,bombom estava com cor diferente diz mae de crianca envenenada pais de menina de  anos receberam doces e flores com um bilhete pai desconfiou de mensagem com nome errado policia de marilia investiga
180562885329138_1289146281137454,8,maracana recebe abertura dos jogos olimpicos veja como chegar cerimonia de abertura da rio  comeca oficialmente as h evento tera megaesquema de seguranca e deve receber  mil pessoas
180562885329138_1289022084483207,20,bmw  de elvis presley termina de ser restaurado veja as fotos carro adquirido por elvis em  havia sido pintado de vermelho depois de estar desaparecido por decadas modelo sera exposto nos eua
180562885329138_1288873101164772,18,troca frequente de senha nao melhora a seguranca diz especialista logo que se tornou chefe de tecnologia do federal trade commission  uma agencia reguladora do governo dos estados unidos equivalente a anatel
180562885329138_1288651617853587,6,chefes de estado comecam a chegar ao rio para a olimpiada aeronautica controla a chegada de voos e paineis monitoram voos sera proibido sobrevoar as cinco areas de competicao da olimpiada
180562885329138_1288615477857201,439,importancia de usar fio dental e superestimada segundo estudos eua removeram recomendacao de uso de fio dental em diretrizes evidencia cientifica provando beneficio do fio dental e fraca
180562885329138_1287709447947804,181,artista frances instala obras gigantes que retratam atletas olimpicos no rio instalacoes artisticas chamam a atencao no flamengo e na barra obras sao de jr que em  mudou paisagem do morro da providencia
180562885329138_1287649904620425,96,delegado e baleado durante megaoperacao no alemao no rio agentes cumprem  mandados de prisao e outros de busca e apreensao gracas a deus esta tudo bem disse delegado ja em casa
180562885329138_1287077868010962,4901,china faz teste com onibus que passa por cima dos carros cada veiculo leva ate  pessoas e em comboio podem chegar a   modelo rodou pela cidade chinesa de qinhuangdao
180562885329138_1286441881407894,4793,pm encontra crianca dentro de mala na rodoviaria novo rio menino de  anos estava escondido dentro de bagagem para curitiba suspeita foi presa por subtracao de menor e levada para a delegacia
180562885329138_1285951494790266,126,suspeito de sequestro e amigo de sogra de ecclestone no facebook piloto jorge faria atendia a familia de chefe da f em eventos em sp ele e o principal suspeito de ter arquitetado o sequestro de aparecida flosi
180562885329138_1285153528203396,51,policia estoura cativeiro na grande sp e liberta sogra de bernie ecclestone aparecida palmeira de  anos estava sequestrada desde o dia  policia encontrou cativeiro em cotia dois suspeitos foram presos
180562885329138_1285110768207672,610,temer autoriza envio de tropas do exercito para combater ataques no rn cidades potiguares sofrem onda de ataques a onibus e predios publicos governo aguarda oficializacao pedido de reforco para definir detalhes
180562885329138_1284871181564964,12,alugar proprio carro a desconhecidos vira salario extra proprietarios chegam a receber mais de r  mil por mes aluguel e ate  mais barato do que em locadoras tradicionais
180562885329138_1284753814910034,8,concursos  orgaos abrem prazo para  mil vagas na segundafeira o salario chega a r  mil na defensoria publica do espirito santo  somente na prefeitura de sao francisco do conde  sao  vagas
180562885329138_1284662221585860,586,cientistas descobrem um potencial novo antibiotico dentro do nariz composto funciona ate contra superbacteria medico caio rosenthal comenta sobre carencia de novos antibioticos
180562885329138_1284648934920522,325,americano e o primeiro a saltar de  metros sem paraquedas luke aikins de  anos atingiu  kmh em salto de  minutos americano caiu em uma rede em simi valley na california
180562885329138_1284373321614750,103,megasena concurso  aposta do rio grande do sul ganha sozinha veja as dezenas sorteadas           quina teve  apostas ganhadoras cada uma levou r
180562885329138_1284349048283844,453,posto de combustivel e isolado apos  bomba ser achada em carro diz pm caso aconteceu na tarde deste sabado  em barra do pojuca na bahia bope disse que explosivo podia ser acionado com trepidacao de veiculo
180562885329138_1284228491629233,96,alugar proprio carro a desconhecidos vira salario extra proprietarios chegam a receber mais de r  mil por mes aluguel e ate  mais barato do que em locadoras tradicionais
180562885329138_1284119931640089,12, ultimas noticias de economia politica carros emprego educacao ciencia saude cultura do brasil e do mundo videos dos telejornais da tv globo e da globonews
180562885329138_1283034025082013,698,mansoes de luxo sao alugadas por ate r  milhoes durante olimpiada milionarios chefes de estados e atletas desembolsam ate r  milhoes por imoveis para temporada servico vip com massagista estao entre os mimos
180562885329138_1282873711764711,2481,engenheiro faz terco com pedras que tirou da vesicula no espirito santo a gente tem que aproveitar as coisas ruins para fazer coisas boas diz pedras tem cerca de  milimetros de diametro e o terco  centimetros
180562885329138_1282058015179614,31,a cada  horas sentado e necessario  hora de exercicio diz estudo caminhar ou pedalar pode combater maleficios de ficar  horas sentado segundo pesquisa recomendacao da oms sobre exercicio e insuficiente
180562885329138_1282111331840949,181,queijo de  anos e descoberto em navio naufragado no litoral sueco queijo foi encontrado em um navio de guerra afundado em  produto conserva odor agradavel segundo os pesquisadores
180562885329138_1281522708566478,12, baixe agora o aplicativo g enem para smartphones com os sistemas android  divirtase com o jogo e treine para o enem respondendo as perguntas e as dicas em video
180562885329138_1282240178494731,73,pf indicia  pessoas investigadas pela operacao turbulencia na lista estao quatro empresarios presos suspeitos de lavagem de dinheiro paulo cesar morato achado morto em motel tambem esta entre os nomes
180562885329138_1281928911859191,587,pesquisadores dizem que composto no cha verde inibe virus da zika pesquisa inedita e feita em rio preto em parceria com universidade do mt foram seis meses de testes pesquisadores usaram um composto natural
180562885329138_1281244481927634,11,numero de microempreendedores individuais cresce  no semestre ja abertura de empresas nas demais formas juridicas caiu diz boa vista numeros refletem aumento do numero de demissoes diz especialista
180562885329138_1281577248561024,153,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras e cada uma vai levar r  mil
180562885329138_1281392721912810,184,casal escolhe ronaldo como nome do o filho homem da geracao r nome foi escolhido por meio de votacao popular em conceicao do coite  todos os filhos sao xaras de jogadores de futebol
180562885329138_1279717248747024,367,policia civil investiga sequestro de lutador da nova zelandia no rio crime teria ocorrido em duque de caxias durante suposta blitz da pm jason lee contou o ocorrido e lamentou em redes sociais
180562885329138_1279437422108340,127,ultimos  dias foram terriveis diz argentino encontrado a deriva em sc apos ser atingido por raio veleiro ficou  dias perdido no litoral brasileiro sem comunicacao e motor barco passou a ser procurado por
180562885329138_1279330705452345,67,verizon anuncia a compra do yahoo por us  bilhoes empresa sera integrada a aol comprada por us  bilhoes em  previsao e que aquisicao deve ser encerrada em
180562885329138_1278787545506661,117,ameaca de bomba suspende prova da oab e causa panico em salvador situacao ocorreu no predio da unijorge na paralela por volta das h homem alega ter bomba e policia negocia diz secretaria de seguranca
180562885329138_1278736632178419,149,ameaca de bomba suspende prova da oab e causa panico em salvador situacao ocorreu no predio da unijorge na paralela por volta das h homem alega ter bomba e policia negocia diz secretaria de seguranca
180562885329138_1278523605533055,2,maior campeonato de karaoke do pais reune quase  mil cantores em itu festival escolhe os melhores interpretes da musica japonesa do brasil evento tem entrada gratuita e termina neste domingo
180562885329138_1278201228898626,112,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras e cada uma vai levar r
180562885329138_1278033088915440,109,alunos da bolivia criam gel feito com coca que alivia dores de chikungunya gel foi aplicado diretamente nas articulacoes dos pacientes america latina foram registrados  casos confirmados da doenca
180562885329138_1277942782257804,480,mandioca gigante nasce em quintal e chama a atencao de produtor raiz foi medida e tem quatro metros e setenta centimetros de comprimento segundo produtores vantagem de plantar a mandioca e o baixo custo
180562885329138_1277787055606710,766,motorista que bate em poste tem de pagar cerca de r  mil a eletropaulo condutor que colide contra poste tem que pagar reparo da estrutura empresa identifica motorista envolvido na batida  das vezes
180562885329138_1277792128939536,106,moradores registram redemoinhos na regiao sul do tocantins veja video uma nuvem de poeira invade uma obra obriga os trabalhadores a sairem um climatologista e professor da uft explica o fenomeno
180562885329138_1277721218946627,40,empresario paranaense emagrece   kg e dispensa cirurgia bariatrica julio joppert de  anos tinha que perder  kg para fazer a reducao e preciso trocar o vicio alimentar pelo prazer do exercicio diz psicologa
180562885329138_1277079665677449,11,tem duvidas sobre ferias veja respostas para perguntas frequentes funcionario tem direito a ferias depois de  meses de trabalho faltas podem reduzir o periodo de  dias de ferias
180562885329138_1277362115649204,138,veja como seria humano capaz de sobreviver a acidentes de transito graham foi criado em campanha de prevencao de acidentes na australia alem de cabeca grande ele tem mamilos extras e nao tem pescoco
180562885329138_1277293485656067,25,fbi enviou alerta ao brasil sobre suspeitos de exaltar terrorismo dez pessoas foram presas pela suspeita de ligacao com o estado islamico eles trocavam mensagens com estrangeiros atraves de redes sociais
180562885329138_1277089969009752,767,alcool esta diretamente relacionado a sete tipos de cancer diz estudo revisao levou em conta pesquisas publicadas nos ultimos  anos alcool provocou cerca de  mil mortes por cancer em
180562885329138_1277105179008231,1164,homem e lancado para fora de toboagua e cai de encosta nos eua ao sair voando de toboagua david salmon quebrou braco e costelas nao morri contou americano em video visto mais de  milhoes de vezes
180562885329138_1277045095680906,376,onca e capturada em garagem de casa na grande sp corpo de bombeiros capturou onca em itapevi no inicio desta manha animal foi levado para centro de triagem de animais silvestres
180562885329138_1276925455692870,519,pokemon go jogador captura todos os monstrinhos dos eua morador de nova york coletou os  pokemons possiveis no pais ao todo sao  mas alguns sao raros e aparecem so em outros paises
180562885329138_1276891512362931,224,designer emagrece  quilos em quase  anos cheguei ao meu limite fernando saiu dos  quilos e atualmente pesa  quilos designer de aracatuba  diz que peso novo traz mais autoestima
180562885329138_1276242955761120,234,lider de supostos terroristas presos pela pf e de curitiba diz ministro operacao batizada de hashtag foi deflagrada a  dias da olimpiada ao todo dez pessoas foram presas temporariamente segundo a pf
180562885329138_1276136812438401,7560, cobertura ao vivo dos acontecimentos da cidade olimpica durante a olimpiada rio
180562885329138_1276130135772402,366,pf prende  pessoas suspeitas de ligacao com terrorismo operacao batizada de hashtag foi deflagrada a  dias da rio  policia federal cumpriu os dez mandados de prisao em sete estados
180562885329138_1275223125863103,3,fifa  demo de a jornada da nocao da maior novidade da proxima edicao novo modo de jogo permite controlar carreira de jovem jogador na inglaterra inteligencia artificial e principal melhoria mas entrega de estrategia
180562885329138_1275483602503722,2063,de  a  em  anos americana da a luz  pares de gemeos em  meses danesha couch de  anos diz que seus filhos foram concebidos sem uso de medicamentos para fertilidade
180562885329138_1275662429152506,2359,novo honda civic e apresentado no brasil a partir de r  mil veja todos os precos seda comeca a ser vendido em  de agosto novidades alem do visual sao motor  turbo e cambio cvt
180562885329138_1275109415874474,28,obesidade pode elevar riscos de problemas na gengiva sugere estudo estudo avaliou  brasileiros que fizeram exames periodontais obesidade e sobrepeso elevaram em  e  o risco de periodontite
180562885329138_1274327322619350,93,nintendo duplica seu valor na bolsa gracas ao sucesso de pokemon go desde o dia  os titulos da empresa com sede em kioto subiram  jogo se transformou no aplicativo mais baixado para ios e android
180562885329138_1274777185907697,101,seis meses depois casal retira premio de r  bilhao de loteria nos eua marvin e mae acosta dividiram parte do premio com mais dois apostadores dono de loja onde bilhete foi vendido ira receber bonus de  r  milhoes
180562885329138_1274728495912566,4352,casal que tem  filhos com letra r festeja chegada do o herdeiro na ba inspiracao para registros de irmaos e em nomes de jogadores da selecao  familia mora na zona rural do municipio de conceicao do coite
180562885329138_1274301815955234,9,ibge encerra inscricoes para  vagas cesgranrio e a organizadora cargos sao de niveis medio e superior salario chega a r  mil sao  mil vagas para agentes de pesquisas
